ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,Road_dist,Protected_area
1286,212906.8453,8143553.219,26.58028935,322.9488519,3.240372801,2,,106.9968715,False
1287,213907.1478,8143553.219,10.99721741,363.4470957,4.296084303,2,,505.5197406,False
1288,214907.4503,8143553.219,12.75936431,381.0502647,3.339437843,2,,474.4028686,False
1289,215907.7528,8143553.219,,385.6154711,2.474295091,2,,1052.1651,False
1290,216908.0554,8143553.219,,385.2383041,3.276686387,2,,1939.106529,False
1291,217908.3579,8143553.219,,400.5121468,2.64526539,1,,1375.758405,False
1292,218908.6604,8143553.219,18.65498414,387.7270715,4.15274802,2,,426.4193032,False
1293,219908.963,8143553.219,,400.524666,2.52616345,2,,422.9621255,False
1294,220909.2655,8143553.219,20.43358601,395.9081849,0.875988075,2,,336.3814584,False
1295,221909.568,8143553.219,21.49078962,357.536734,1.850291088,2,,283.7957931,False
1296,222909.8705,8143553.219,,332.144341,4.809383321,2,,542.070271,False
1297,223910.1731,8143553.219,,336.9198006,1.610004678,2,,950.5541583,False
1298,224910.4756,8143553.219,,343.7509217,1.570166227,2,,1153.094767,False
1299,225910.7781,8143553.219,,367.9726312,1.981742666,2,,1938.275566,False
1300,226911.0806,8143553.219,,334.4525927,0.895957923,2,,2098.99573,False
1301,227911.3832,8143553.219,8.993671553,423.8327553,15.36363945,2,,1270.375469,False
1302,228911.6857,8143553.219,22.74520837,372.5924109,4.511800708,2,,762.7178252,False
1303,229911.9882,8143553.219,52.94559131,361.035618,5.055213998,2,,74.6224803,False
1304,230912.2908,8143553.219,26.01485459,369.2081745,3.512460615,2,,688.8922534,False
1305,231912.5933,8143553.219,19.05505981,361.2058056,2.017535879,2,,949.6663039,False
1306,232912.8958,8143553.219,29.92670327,321.708479,2.676041269,2,,708.255871,False
1307,233913.1983,8143553.219,36.36231573,303.1393795,2.17159845,2,,732.567594,False
1308,234913.5009,8143553.219,26.90543975,297.2951601,1.970699488,2,,658.1340414,False
1309,235913.8034,8143553.219,20.55489356,312.4937769,1.998019604,2,,73.74960882,False
1310,236914.1059,8143553.219,30.34095032,290.5651572,1.404188621,2,,715.9749123,False
1311,237914.4085,8143553.219,72.96353887,296.0634838,1.600120012,2,,549.8707124,False
1312,238914.711,8143553.219,120.1567294,315.2747544,1.140058447,2,,8.378434352,False
1313,239915.0135,8143553.219,228.8239315,312.7656284,0.78374418,3,,22.9290599,False
1314,240915.316,8143553.219,209.8416891,302.2799362,3.38686784,3,,324.6138305,False
1315,241915.6186,8143553.219,176.0664848,303.4972457,1.675126515,3,,460.7344561,False
1316,242915.9211,8143553.219,54.37277947,286.1726981,3.084674287,3,,1154.572943,False
1317,243916.2236,8143553.219,19.06040723,282.721999,6.818853608,2,,504.7352192,False
1318,244916.5262,8143553.219,9.706810088,254.5455089,0.594964542,2,,244.4136552,False
1319,245916.8287,8143553.219,,251.1510692,1.95272509,2,,1100.640913,False
1320,246917.1312,8143553.219,11.99344786,236.5085689,0.666629011,2,0.494862199,2075.834414,False
1321,247917.4337,8143553.219,,240.6512029,1.321006494,3,,3067.242557,False
1322,248917.7363,8143553.219,6.325223541,221.4870779,1.620662599,3,,4063.013116,False
1323,249918.0388,8143553.219,,240.5510965,1.811039176,3,,5013.213554,False
1324,250918.3413,8143553.219,,232.622151,1.793421987,3,,4927.628559,False
1325,251918.6438,8143553.219,,221.5458007,1.05878193,3,,5043.009677,False
1326,252918.9464,8143553.219,,209.5055142,2.515102483,3,,5346.361405,False
1327,206905.0301,8144553.522,62.9554185,325.8043235,4.325274079,2,,485.4221242,False
1328,207905.3326,8144553.522,143.0357765,360.7840343,3.942685223,2,,70.52438135,False
1329,208905.6351,8144553.522,112.5730889,380.3262861,2.163780082,2,,252.3467623,False
1330,209905.9377,8144553.522,58.37082416,357.222499,1.772545911,2,,0.774735222,False
1331,210906.2402,8144553.522,28.17963749,368.084345,1.748571163,2,,142.2428366,False
1332,211906.5427,8144553.522,,344.7550749,2.862514799,2,,134.5360227,False
1333,212906.8453,8144553.522,26.03712775,345.0132758,2.300352094,2,,207.5203038,False
1334,213907.1478,8144553.522,,336.3483044,2.213652293,2,,948.1908994,False
1335,214907.4503,8144553.522,17.61448068,359.5326738,3.170817667,2,,1452.158558,False
1336,215907.7528,8144553.522,34.71958679,392.4011272,3.957566405,2,,1832.910775,False
1337,216908.0554,8144553.522,,381.9363662,2.49663937,2,,2038.978044,False
1338,217908.3579,8144553.522,,403.2202165,3.652456062,2,,1056.161587,False
1339,218908.6604,8144553.522,23.05546195,418.7569368,2.430832985,2,,84.81739642,False
1340,219908.963,8144553.522,18.12822454,394.9520158,4.134457069,2,,431.4895835,False
1341,220909.2655,8144553.522,30.81810274,359.5493989,2.147536165,2,,207.3030673,False
1342,221909.568,8144553.522,50.33138917,367.7753158,3.042750128,2,,145.7294325,False
1343,222909.8705,8144553.522,32.33395958,335.0522353,2.124792437,2,0.6219998,326.1954783,False
1344,223910.1731,8144553.522,27.95918005,358.8135594,2.683635788,2,,244.0286884,False
1345,224910.4756,8144553.522,11.8726294,370.8570439,4.557497189,2,,717.3573719,False
1346,225910.7781,8144553.522,8.040864221,354.7048971,2.15223352,2,,1714.120305,False
1347,226911.0806,8144553.522,,350.676325,4.252160569,2,,2685.013394,False
1348,227911.3832,8144553.522,6.691090592,367.8752412,4.682925102,2,,1812.684075,False
1349,228911.6857,8144553.522,,361.0960172,3.906880661,2,,890.9948073,False
1350,229911.9882,8144553.522,44.01895518,367.8584367,3.56908438,2,,431.3347053,False
1351,230912.2908,8144553.522,36.24959012,357.8970282,3.330970444,2,,273.5380052,False
1352,231912.5933,8144553.522,27.3732385,346.1792267,4.091401542,2,,48.23647805,False
1353,232912.8958,8144553.522,41.44019675,339.6346803,2.286317744,2,,175.6031791,False
1354,233913.1983,8144553.522,49.40002779,299.7211452,2.725144464,2,,164.1791248,False
1355,234913.5009,8144553.522,66.87074529,308.452791,2.189930527,2,,172.3505921,False
1356,235913.8034,8144553.522,63.18001259,328.2138571,1.510670243,2,,76.55956557,False
1357,236914.1059,8144553.522,60.59991175,321.6267127,1.876306271,2,,327.7709779,False
1358,237914.4085,8144553.522,132.585564,322.04838,1.93385733,2,,8.225689299,False
1359,238914.711,8144553.522,145.9755326,323.0221356,1.195116841,3,,69.75574112,False
1360,239915.0135,8144553.522,135.4895082,301.284742,1.906030012,3,,106.1023349,False
1361,240915.316,8144553.522,115.6952402,295.1228833,1.953018746,3,,17.42185251,False
1362,241915.6186,8144553.522,105.4710599,285.8897645,2.239614287,3,,215.850912,False
1363,242915.9211,8144553.522,30.89957478,279.2124423,3.858556948,3,,844.7847991,False
1364,243916.2236,8144553.522,7.385044799,270.6278092,1.009426301,2,,1146.145198,False
1365,244916.5262,8144553.522,7.356496742,259.2841932,1.596503914,2,,666.3988082,False
1366,245916.8287,8144553.522,9.508025451,262.3848309,2.811300925,3,,1241.191029,False
1367,246917.1312,8144553.522,,246.0610943,0.853209014,3,,2153.65579,False
1368,247917.4337,8144553.522,,250.165581,1.721121272,3,,3120.436132,False
1369,248917.7363,8144553.522,,241.3447951,1.698550409,3,,4103.31821,False
1370,249918.0388,8144553.522,4.921161487,263.6430932,1.403474259,3,,5092.98825,False
1371,250918.3413,8144553.522,,256.7583598,2.334906285,3,,5927.83506,False
1372,251918.6438,8144553.522,,237.5444887,2.829053011,3,,6024.089298,False
1373,252918.9464,8144553.522,,222.7396603,0.841699088,3,,6280.229737,False
1374,206905.0301,8145553.824,26.00650013,332.4750203,4.347069188,2,,515.9721704,False
1375,207905.3326,8145553.824,,358.3718291,2.597503928,2,,1070.819609,False
1376,208905.6351,8145553.824,70.58074691,351.8465926,2.022240633,2,,403.94206,False
1377,209905.9377,8145553.824,53.98952891,374.9370417,1.891669509,2,,244.6096682,False
1378,210906.2402,8145553.824,18.63802017,372.1209843,4.555963843,2,,220.6113263,False
1379,211906.5427,8145553.824,9.170364662,350.7908715,4.876013775,2,,20.39211797,False
1380,212906.8453,8145553.824,13.33745436,351.2516002,2.728834068,2,,372.7367676,False
1381,213907.1478,8145553.824,,343.3496141,1.560774469,1,,668.6815535,False
1382,214907.4503,8145553.824,,372.7720856,3.641020074,1,,1634.803341,False
1383,215907.7528,8145553.824,,380.2524375,4.113291766,2,,2626.640288,False
1384,216908.0554,8145553.824,,409.4150907,2.160591197,1,,1719.241831,False
1385,217908.3579,8145553.824,15.07659418,414.4460108,3.156183742,2,,824.5449564,False
1386,218908.6604,8145553.824,22.62118919,437.2433223,1.514815112,2,,60.00935027,False
1387,219908.963,8145553.824,,403.0730491,6.182998756,2,,543.6700097,False
1388,220909.2655,8145553.824,,390.1478513,2.875293292,2,,575.4256759,False
1389,221909.568,8145553.824,57.45500753,368.8693415,3.619161343,2,,286.7980736,False
1390,222909.8705,8145553.824,55.95898053,344.0732243,3.998217397,2,,5.257901708,False
1391,223910.1731,8145553.824,40.67458671,352.9597634,1.582242534,2,,55.07920976,False
1392,224910.4756,8145553.824,14.27016465,383.3851262,4.306593015,2,,796.7127894,False
1393,225910.7781,8145553.824,,364.2641289,3.070891204,2,,1733.23662,False
1394,226911.0806,8145553.824,8.021600576,365.3429481,4.870255235,2,,2711.274021,False
1395,227911.3832,8145553.824,6.095081673,387.0079563,1.828366987,2,,2294.078538,False
1396,228911.6857,8145553.824,7.887171038,372.0524031,2.687462344,2,,1664.585392,False
1397,229911.9882,8145553.824,13.48621742,357.1543109,2.178970102,2,,1425.901776,False
1398,230912.2908,8145553.824,17.69567015,350.5991761,2.45328171,2,,1229.842604,False
1399,231912.5933,8145553.824,13.32160249,331.7361007,2.924911723,2,,1030.888667,False
1400,232912.8958,8145553.824,19.32108384,309.3555539,2.062619574,2,,1162.769716,False
1401,233913.1983,8145553.824,27.53272336,303.5411114,1.578400024,2,,983.1186831,False
1402,234913.5009,8145553.824,74.68213319,331.6943664,1.682523329,2,,584.9469459,False
1403,235913.8034,8145553.824,132.9435846,346.3516856,1.990652648,2,,22.27807982,False
1404,236914.1059,8145553.824,112.6577672,339.6752384,5.022876387,3,,244.4815851,False
1405,237914.4085,8145553.824,89.88861603,308.582399,2.587361532,3,,80.26943928,False
1406,238914.711,8145553.824,76.88095395,301.1214607,1.726583719,3,,30.84903867,False
1407,239915.0135,8145553.824,47.27285045,305.6047057,1.75045859,3,,55.70994283,False
1408,240915.316,8145553.824,,282.1098631,1.562683994,3,,121.6278094,False
1409,241915.6186,8145553.824,32.8790853,274.7870319,2.523754356,3,,195.5529383,False
1410,242915.9211,8145553.824,11.32321583,261.6173723,1.713829483,3,0.208473101,715.1901273,False
1411,243916.2236,8145553.824,4.923473778,259.7980847,1.26009906,3,,1606.023129,False
1412,244916.5262,8145553.824,7.182737012,259.03694,3.093520676,3,,1665.665758,False
1413,245916.8287,8145553.824,17.56455204,270.805319,2.846635813,3,,1967.462888,False
1414,246917.1312,8145553.824,,269.8523402,1.351244075,3,,2639.808385,False
1415,247917.4337,8145553.824,,262.3454025,1.962779089,3,,3473.827384,False
1416,248917.7363,8145553.824,,263.7541617,3.243454874,3,,4378.07896,False
1417,249918.0388,8145553.824,,266.9266345,2.131569982,3,,5316.8491,False
1418,250918.3413,8145553.824,4.478704794,266.3139516,2.62534134,3,,6274.663627,False
1419,251918.6438,8145553.824,,247.729332,1.646692471,3,,6623.180988,False
1420,252918.9464,8145553.824,,231.5328416,1.1844037,3,,6245.262283,False
1421,207905.3326,8146554.127,18.4728068,350.0339214,3.031761288,2,,1812.868424,False
1422,208905.6351,8146554.127,,366.4374133,2.817350698,2,,1113.202844,False
1423,209905.9377,8146554.127,43.50216869,391.6480565,2.225381524,2,,185.4782483,False
1424,210906.2402,8146554.127,18.86516577,361.0377557,1.62735153,2,,458.7177106,False
1425,211906.5427,8146554.127,,348.8757503,2.480858734,2,,322.3344916,False
1426,212906.8453,8146554.127,12.08454025,362.6284349,3.326000586,2,,437.0814561,False
1427,213907.1478,8146554.127,,346.4183648,2.903632468,2,,959.7090706,False
1428,214907.4503,8146554.127,,344.5072987,1.154866352,2,0.099948958,1308.656696,False
1429,215907.7528,8146554.127,,366.0637489,3.966429019,1,,2122.577087,False
1430,216908.0554,8146554.127,,390.3518464,1.950118029,2,,1429.830884,False
1431,217908.3579,8146554.127,10.93534788,400.449047,4.136830876,2,,443.978355,False
1432,218908.6604,8146554.127,11.45824269,403.597609,4.034504233,2,,472.5151744,False
1433,219908.963,8146554.127,,403.5848496,1.293703546,2,,1409.614877,False
1434,220909.2655,8146554.127,,388.9034702,3.631105843,2,,843.205273,False
1435,221909.568,8146554.127,,353.825509,0.849167693,2,,631.2360365,False
1436,222909.8705,8146554.127,98.66410077,349.26053,2.855075632,2,,78.51640107,False
1437,223910.1731,8146554.127,35.18942667,370.6982872,3.629662355,2,,645.6068937,False
1438,224910.4756,8146554.127,16.40472883,394.1302279,2.942555731,2,,992.5322009,False
1439,225910.7781,8146554.127,10.43544166,390.9318078,4.426915441,2,,1574.141907,False
1440,226911.0806,8146554.127,,387.0726707,2.58719119,2,,1879.018003,False
1441,227911.3832,8146554.127,7.618736241,379.0182701,3.91624724,2,,2566.067976,False
1442,228911.6857,8146554.127,6.062540595,355.1708088,1.839907776,2,,2597.889067,False
1443,229911.9882,8146554.127,7.734672421,335.0529687,2.332551094,2,,2425.191212,False
1444,230912.2908,8146554.127,13.02334107,322.5299854,0.738129191,2,0.13119258,2184.949861,False
1445,231912.5933,8146554.127,,328.5985916,1.745827315,2,,2028.248658,False
1446,232912.8958,8146554.127,12.45072197,318.1275321,1.937880747,2,,1596.692232,False
1447,233913.1983,8146554.127,38.64173252,321.5381547,1.322151573,2,,703.1926439,False
1448,234913.5009,8146554.127,79.78463777,345.8834125,1.286441586,3,,100.0769923,False
1449,235913.8034,8146554.127,72.00808158,320.8398965,0.625979461,3,,71.93407034,False
1450,236914.1059,8146554.127,56.20026008,319.1047606,2.641822366,3,,217.624763,False
1451,237914.4085,8146554.127,31.98818976,308.3997629,2.672331824,3,,299.5722328,False
1452,238914.711,8146554.127,40.09533332,297.5968879,2.506279923,3,,23.9203905,False
1453,239915.0135,8146554.127,55.51266019,296.3831105,1.644767836,2,,338.3859875,False
1454,240915.316,8146554.127,40.46323543,293.4279872,0.720121096,2,,523.0282545,False
1455,241915.6186,8146554.127,,283.2677454,1.919243855,3,,351.409071,False
1456,242915.9211,8146554.127,,276.6368919,2.423067796,2,,256.929681,False
1457,243916.2236,8146554.127,,272.2274386,1.599862621,2,,1180.030844,False
1458,244916.5262,8146554.127,,279.9788334,2.387301814,2,,1539.806561,False
1459,245916.8287,8146554.127,,285.7947395,1.303531199,3,,2281.524334,False
1460,246917.1312,8146554.127,,273.022098,2.06728243,3,,3168.739911,False
1461,247917.4337,8146554.127,,285.8257213,3.609497687,3,,4049.573068,False
1462,248917.7363,8146554.127,,281.4251248,2.470307615,3,,4847.591229,False
1463,249918.0388,8146554.127,,274.8337275,3.013867713,3,,5683.083984,False
1464,250918.3413,8146554.127,,285.3948478,0.792808762,3,,5835.192033,False
1465,251918.6438,8146554.127,,251.4579334,1.054264475,3,,5629.115351,False
1466,252918.9464,8146554.127,4.478704794,253.6751792,3.772986656,3,,5311.69856,False
1467,207905.3326,8147554.429,10.47815262,345.7171381,3.437771103,2,,1837.991233,False
1468,208905.6351,8147554.429,17.1260885,363.2618939,3.295094384,2,,1340.515136,False
1469,209905.9377,8147554.429,39.85687848,390.2766064,2.743741053,2,,357.9539613,False
1470,210906.2402,8147554.429,25.35879769,382.1482334,1.61984003,2,,50.27681385,False
1471,211906.5427,8147554.429,,355.4123612,1.246441454,2,,142.7134177,False
1472,212906.8453,8147554.429,,359.2365753,2.151652147,2,,157.5547864,False
1473,213907.1478,8147554.429,11.21933251,356.7616572,1.64096641,2,,16.12063886,False
1474,214907.4503,8147554.429,,367.460765,2.702808828,2,,896.9977063,False
1475,215907.7528,8147554.429,,372.2233709,2.650525209,2,,1896.66972,False
1476,216908.0554,8147554.429,,367.8724359,1.677916986,2,,1233.890027,False
1477,217908.3579,8147554.429,,396.4913882,2.861025301,2,,324.1234722,False
1478,218908.6604,8147554.429,,388.1899975,4.393505115,2,,656.0281597,False
1479,219908.963,8147554.429,,371.6593836,1.75351546,2,,1179.092406,False
1480,220909.2655,8147554.429,24.81627903,375.1865087,4.290334141,2,,190.1017384,False
1481,221909.568,8147554.429,,359.0395866,3.435209512,2,,388.011164,False
1482,222909.8705,8147554.429,124.5796121,373.4205735,2.972943315,2,,66.65363995,False
1483,223910.1731,8147554.429,46.32592381,368.4342593,1.35795302,2,,591.7032772,False
1484,224910.4756,8147554.429,,365.0792746,2.568314015,2,,1130.552232,False
1485,225910.7781,8147554.429,9.884975281,401.5181133,1.075570068,2,,574.2159554,False
1486,226911.0806,8147554.429,6.841410263,370.7618004,2.16702125,2,,1175.8018,False
1487,227911.3832,8147554.429,8.646511001,359.8189395,4.01013683,2,,2086.820487,False
1488,228911.6857,8147554.429,11.051383,342.0608651,1.811324707,2,,2284.149182,False
1489,229911.9882,8147554.429,,355.5370109,2.540445724,2,,2095.895115,False
1490,230912.2908,8147554.429,14.29159481,331.6772317,1.281832692,2,,1923.05453,False
1491,231912.5933,8147554.429,11.99941867,334.7251072,2.787209769,2,,1658.894514,False
1492,232912.8958,8147554.429,24.86589002,325.9898071,3.490441322,2,,1012.528884,False
1493,233913.1983,8147554.429,40.10922181,352.2283882,1.863285774,2,,287.1352892,False
1494,234913.5009,8147554.429,33.06173865,341.7866715,3.283846017,3,,600.7800423,False
1495,235913.8034,8147554.429,21.9716275,349.3214412,1.71972916,3,,263.650998,False
1496,236914.1059,8147554.429,14.31249185,334.7253262,2.807912321,3,,793.0278472,False
1497,237914.4085,8147554.429,10.49652383,324.8302095,3.166890637,3,,597.1987994,False
1498,238914.711,8147554.429,40.3158002,317.7236976,4.869766177,3,,443.5565792,False
1499,239915.0135,8147554.429,132.881171,321.807574,2.309995404,3,,208.6260581,False
1500,240915.316,8147554.429,119.4430038,298.7996042,2.959163842,3,,111.4587271,False
1501,241915.6186,8147554.429,,290.3433948,1.636208571,2,,491.1459227,False
1502,242915.9211,8147554.429,82.6699572,294.2395313,1.543274295,2,,105.1642293,False
1503,243916.2236,8147554.429,31.32205505,296.1339645,3.180807645,2,,251.3258775,False
1504,244916.5262,8147554.429,,298.8030554,0.844335562,3,,946.7330377,False
1505,245916.8287,8147554.429,,288.2992473,0.557608144,3,,1931.489707,False
1506,246917.1312,8147554.429,,303.2705237,1.810828955,3,,2926.809154,False
1507,247917.4337,8147554.429,,273.4364071,2.467434086,3,,3795.481984,False
1508,248917.7363,8147554.429,,267.3557232,3.990300982,3,,4300.149324,False
1509,249918.0388,8147554.429,,254.0912719,2.902655796,3,,4718.911801,False
1510,250918.3413,8147554.429,,256.4177264,2.551104354,3,,4885.804908,False
1511,251918.6438,8147554.429,,254.9613199,3.00305402,3,,4637.732546,False
1512,252918.9464,8147554.429,,262.3198542,3.267435348,3,,4400.363608,False
1513,207905.3326,8148554.732,22.84495913,358.4770023,2.2840967,2,,883.9942213,False
1514,208905.6351,8148554.732,16.46925359,368.3981875,2.754273122,2,,668.5645515,False
1515,209905.9377,8148554.732,36.16316101,393.6649608,4.570113925,2,,239.8547557,False
1516,210906.2402,8148554.732,41.68098927,378.8059002,2.294753316,2,,445.364984,False
1517,211906.5427,8148554.732,,371.4581702,1.847920128,2,,827.9366541,False
1518,212906.8453,8148554.732,,364.1628429,2.732614826,2,,832.3360048,False
1519,213907.1478,8148554.732,7.607076819,356.7498928,2.519889365,2,,1013.236711,False
1520,214907.4503,8148554.732,,388.1534093,2.154463768,2,,1377.620309,False
1521,215907.7528,8148554.732,,385.2278611,2.601599063,2,,1490.912841,False
1522,216908.0554,8148554.732,,396.9651076,2.477778363,2,,818.8924619,False
1523,217908.3579,8148554.732,24.96729289,421.9313689,1.630924987,2,,123.4585344,False
1524,218908.6604,8148554.732,,401.0295354,2.613918153,2,,551.8305402,False
1525,219908.963,8148554.732,9.115417982,426.5756433,3.413400745,2,,857.2422041,False
1526,220909.2655,8148554.732,,384.9995299,1.673489036,2,,402.0899435,False
1527,221909.568,8148554.732,40.48303828,364.5408978,1.810655788,2,,415.8452828,False
1528,222909.8705,8148554.732,98.68890682,389.1482398,2.321749075,2,,189.9664224,False
1529,223910.1731,8148554.732,46.72478835,393.7723676,4.230592611,2,,776.5806733,False
1530,224910.4756,8148554.732,18.53935333,377.0415366,2.768418549,2,,791.4548485,False
1531,225910.7781,8148554.732,14.44301968,402.4017089,1.887584791,2,,74.55924287,False
1532,226911.0806,8148554.732,10.05270085,379.7204864,3.113176877,2,,1063.362753,False
1533,227911.3832,8148554.732,,364.8613297,2.464009237,2,,1087.568647,False
1534,228911.6857,8148554.732,18.17563023,367.134873,1.908144438,2,,1430.148,False
1535,229911.9882,8148554.732,42.09447775,343.3169006,3.222127016,2,,1154.043799,False
1536,230912.2908,8148554.732,56.14555184,324.1944885,0.902409865,2,0.171535179,923.6404106,False
1537,231912.5933,8148554.732,53.10164152,331.1983915,2.722603007,2,,754.931659,False
1538,232912.8958,8148554.732,56.92699509,326.838226,2.188677449,2,,326.2309082,False
1539,233913.1983,8148554.732,34.1888166,327.4400857,1.946816106,2,,400.8117374,False
1540,234913.5009,8148554.732,16.21414205,315.9280119,3.047264504,2,,1105.650743,False
1541,235913.8034,8148554.732,11.49164836,319.0939906,1.90220138,2,,1167.066545,False
1542,236914.1059,8148554.732,10.71365533,329.3632072,1.236732863,3,,1386.516834,False
1543,237914.4085,8148554.732,16.05137076,319.7547199,2.805823413,2,,1596.511984,False
1544,238914.711,8148554.732,,321.0266315,1.512531717,3,,1331.748965,False
1545,239915.0135,8148554.732,,311.6886485,1.877045869,3,,542.908209,False
1546,240915.316,8148554.732,141.6078041,299.1686246,2.641795909,3,,176.2479265,False
1547,241915.6186,8148554.732,158.3570349,303.3494031,1.90866046,3,,50.39100376,False
1548,242915.9211,8148554.732,174.6147633,307.7319212,1.966142917,3,,119.4599908,False
1549,243916.2236,8148554.732,,280.8142143,1.408179117,3,,685.9832385,False
1550,244916.5262,8148554.732,,279.2052433,1.293305679,3,,1088.723973,False
1551,245916.8287,8148554.732,,272.2749869,2.964961746,3,,1616.577117,False
1552,246917.1312,8148554.732,,275.3478442,3.121407072,3,,2458.156536,False
1553,247917.4337,8148554.732,4.865011554,279.6457545,1.624343672,3,,2909.975917,False
1554,248917.7363,8148554.732,,256.4537847,2.363370777,3,,3533.018678,False
1555,249918.0388,8148554.732,5.484433592,247.57923,2.439024937,3,,3773.595619,False
1556,250918.3413,8148554.732,,239.0883498,1.857440628,3,,3958.415787,False
1557,251918.6438,8148554.732,,229.0588023,2.316800718,3,,3651.218562,False
1558,252918.9464,8148554.732,,239.2085215,1.840909387,3,,3537.438123,False
1559,253919.2489,8148554.732,,235.8559045,1.427466661,3,,3083.832853,False
1560,254919.5514,8148554.732,,235.864873,2.148777061,3,,2811.940813,False
1561,255919.854,8148554.732,,273.2206643,1.847457341,3,,2262.509028,False
1562,256920.1565,8148554.732,,255.5849721,0.578556318,3,,1862.213744,False
1563,257920.459,8148554.732,,232.5750117,4.812219033,3,,1513.029238,False
1564,258920.7615,8148554.732,,224.3321358,2.171003956,3,,772.4103312,False
1565,259921.0641,8148554.732,80.23374974,223.651523,2.654917441,3,,38.83239364,False
1566,260921.3666,8148554.732,31.6389311,304.5127495,5.31685812,3,,676.4743056,False
1567,261921.6691,8148554.732,,241.5429558,2.84395467,3,,955.2822764,False
1568,262921.9717,8148554.732,4.282457363,269.3878317,0.964451165,3,,352.8129009,False
1569,207905.3326,8149555.034,40.27512645,376.3005672,2.046057435,2,,147.011101,False
1570,208905.6351,8149555.034,24.47783688,400.1464133,1.440102476,2,,184.4270407,False
1571,209905.9377,8149555.034,38.61438625,438.9267713,4.260921041,2,,289.7159753,False
1572,210906.2402,8149555.034,35.29026541,384.7249987,2.360542612,2,,345.2668977,False
1573,211906.5427,8149555.034,,370.9743971,2.500992331,2,,820.8383342,False
1574,212906.8453,8149555.034,,389.1151711,2.468686739,2,,1452.387495,False
1575,213907.1478,8149555.034,,377.0204101,3.292522927,2,,1740.886038,False
1576,214907.4503,8149555.034,9.342588361,382.8547926,3.910442023,2,,1132.294543,False
1577,215907.7528,8149555.034,14.12807117,410.9833621,4.916204949,2,,1213.379492,False
1578,216908.0554,8149555.034,13.02154841,421.9578722,4.136130711,2,,348.1092651,False
1579,217908.3579,8149555.034,14.12125353,424.309275,4.741012632,2,,438.2311211,False
1580,218908.6604,8149555.034,10.01514282,408.9452213,3.588744679,2,,315.1813249,False
1581,219908.963,8149555.034,7.41662368,384.1039981,2.301431022,2,,420.4529158,False
1582,220909.2655,8149555.034,9.402536286,373.0183164,2.304272779,2,,248.4795638,False
1583,221909.568,8149555.034,31.13408223,391.8772872,2.030617215,3,,131.4115915,False
1584,222909.8705,8149555.034,87.13045443,400.5028669,1.514488618,2,,49.1541843,False
1585,223910.1731,8149555.034,,405.630002,5.27216922,2,,763.3628722,False
1586,224910.4756,8149555.034,21.67564785,409.7413685,1.447183118,2,,336.4123355,False
1587,225910.7781,8149555.034,28.73001207,387.7424642,4.566767003,2,,69.78565431,False
1588,226911.0806,8149555.034,18.35339387,368.6237756,2.952323735,2,,872.5062003,False
1589,227911.3832,8149555.034,16.73640697,367.3220842,1.915784838,3,,109.5521483,False
1590,228911.6857,8149555.034,35.5280616,353.7506869,1.795981218,2,,935.1574266,False
1591,229911.9882,8149555.034,94.7759607,336.5551265,1.432700662,3,,313.9971129,False
1592,230912.2908,8149555.034,139.7162763,337.8890436,2.2794968,3,,9.385282402,False
1593,231912.5933,8149555.034,129.9478769,331.9098951,1.404796854,3,,31.78949843,False
1594,232912.8958,8149555.034,56.24515301,316.190398,1.822493486,3,,576.9190019,False
1595,233913.1983,8149555.034,22.72631934,308.0026056,1.289862402,3,,1075.077695,False
1596,234913.5009,8149555.034,15.39314976,326.0456228,5.181357669,3,,1802.032474,False
1597,235913.8034,8149555.034,15.56921169,296.9050949,3.745301789,2,,2157.686873,False
1598,236914.1059,8149555.034,9.999964646,290.4818911,2.441487853,2,,2283.855786,False
1599,237914.4085,8149555.034,,307.3634653,2.380123485,3,,2596.587168,False
1600,238914.711,8149555.034,,299.9796972,2.467983145,3,,1956.790378,False
1601,239915.0135,8149555.034,,291.9066957,2.789513454,3,,1374.745836,False
1602,240915.316,8149555.034,,288.1493546,2.098075235,3,,667.8788311,False
1603,241915.6186,8149555.034,72.28443775,303.2381968,2.901225249,3,,138.6584371,False
1604,242915.9211,8149555.034,115.6973443,303.6061187,1.339909883,3,,27.89986515,False
1605,243916.2236,8149555.034,81.94414655,282.2589276,1.468490043,3,,157.3183359,False
1606,244916.5262,8149555.034,42.08214023,271.2528268,2.721406559,3,,223.9702213,False
1607,245916.8287,8149555.034,,274.8118586,2.197723167,3,,1215.797822,False
1608,246917.1312,8149555.034,,259.7682966,3.224495265,3,,1564.306893,False
1609,247917.4337,8149555.034,,251.7374223,2.331946448,3,,2128.719446,False
1610,248917.7363,8149555.034,,244.9259997,2.005757432,3,,2540.733474,False
1611,249918.0388,8149555.034,7.347824992,231.8927058,1.336394238,3,,2865.855807,False
1612,250918.3413,8149555.034,,215.9472598,0.711874532,3,,2972.841632,False
1613,251918.6438,8149555.034,,224.4915965,2.333864756,3,,2674.965627,False
1614,252918.9464,8149555.034,,242.2369076,1.655665146,3,,2564.392463,False
1615,253919.2489,8149555.034,,227.6790037,2.453469631,3,,2163.700294,False
1616,254919.5514,8149555.034,,236.6833579,2.589786337,3,,1878.292585,False
1617,255919.854,8149555.034,,239.7949093,1.390649899,3,,1405.758927,False
1618,256920.1565,8149555.034,,238.6964367,1.465057083,3,,945.686807,False
